review,label
"""I aImost didn't go through after reading these reviews. I have had Liletta for about 2 months. I have no tolerance for pain whatsoever. I took a tramadol 2 hours before my appointment. My doctor advised that it would be painful for a short while especially since I have never been pregnant. She was very good during the insertion about letting me know when pain would occur. It was very painful for about 3-4 hours. After that, it was similar to my normal cramps for 2 days. I spotted for the first 4 days just enough for a panty liner, not even a pad, and have not had any spotting since. I have had no issues with my boyfriend and the strings or being dry ""down there"" as I have read with some others. My sex drive has increased since having it.""",0
"""I am 22 and I been on since I was 21, I havent had a period since I have been on, which is fine but my sex drive is out the window. Haven't had sex with my boyfriend in 6 weeks and we live together. I'm just not in the mood AT ALL. Also I notice I have been dry and that has never been the case. Also a lot of weight gain and no matter how much I exercise it wont come off. I also feel like my feet keeps growing. Its perfect for effectiveness but its the price you pay so to each its own. Different bodies react different ways so my story may not be yours.""",0
"""Having extreme lower back pain since having the nexplanon inserted. The pain is on the side left side where the nexplanon was inserted (left upper inner arm). Is anyone else experiencing this?""",0
"""This is the first and only birth control medication I've been on. I've been taking it a little over 2 years now. I've had no side-effects besides EXTREMELY low sex drive. I've never had a particularly high sex drive but now it's nonexistent. I haven't had any of the headaches or mood swings. There was a mild increase in my acne but I'm also a college student so I don't particularly lay all the blame on the pill. Overall, it does it's job but I would caution potential takers with low libido.""",0
"""The first month was bad. Breakthough bleeding.. cramping and bloating.. mood swings. But the second month was perfectly fine. I'm going onto my 3rd month now. Once my body got used to it everything was perfect. I love not having to remember to take a pill each day! This is so easy!""",0
"""I'm 18 and this is my first time being on birth control so when I read all the horrible reviews on Lutera I was really worried. But it's been about a week now and I can definitely say that I love it so far! Haven't had any side effects besides really bad nausea on the second day of the pill. But everything was fine after that. Haven't experienced any mood swings, decrease in sex drive. I've noticed that my appetite did increase just a little and my breasts have been more tender than usual.""",0
"""This pill did horrible things to me. I felt nauseous constantly and experienced severe anxiety. So much so, that I could not leave the house without crying. I was depressed and gained 8 pounds. All of this in less than a few months. I finally went off Tri Sprintec when I realized that it was causing me these side effects. Absolutely terrifying experience.""",0
"""LOVE IT! No complaints.""",0
"""Very positive experience.

I had previously used depo shots, so I knew going in that I would not have any harsh side effects. No headaches, spotting, weight gain or anything of that nature. Just a tiny dot scar where they inserted it. 

The entire process was quick and painless (I went to a very upscale and reputable establishment).""",0
"""I have been taking this for over 3 months. I have very light periods that only last a few days (which I love). I started taking this because I got back onto the Nuva ring after 3 years of using no method besides condoms. Although taken the ring in the past and loved it, it didn't work for my body this time and I ended up having an increased amount of breakthrough bleeding. So I asked my doctor for a low hormone bcp. I was skeptical at first because of my past experiences with the pill but I love it. My breasts and stomach feel sore and tender for most of the month, and sometimes I feel more tired than usual, but I love this pill and hope it works for you too!""",0
"""I've had the Nexplanon for 2 years. I had my period for a couple months and then nothing since. No cramping or spotting. I do have close to zero libido which I actually don't mind but obviously may be an issue for others.  Overall I'm satisfied with it.""",0
"""I started this medication when I was 15 because I had extremely painful, irregular, and stressful periods. I never knew when it would start or end, and I almost always had to miss at least one day of school per period. It sucked.
When I started this medication, I did notice some spotting for the first month of use. I then had my period and I never spotted again! 
It's been three years since I started this medication, and I've only gained 5 pounds in that time, so I'm assuming it's unrelated to the medication. I have not noticed any cravings, mood changes, or acne while on this medication.""",0
"""I have tried the pill, the patch, nuvaring, patch and the depo shot. I have to say the IUD has been my favorite! I did like the depo a lot but I broke out with a lot of acne all over my face. I never had acne as a teenager so getting it as an adult was torture and humiliating. I had to see a dermatologist and get on accutane. I then got the IUD in May 2011. I was nervous after reading reviews but decided I'd give it a shot anyway. Getting it inserted, I didn't realize how badly it hurt...after 30 days it felt great! I did have to get it trimmed once since my husband did hit it a few times. Other than that I highly recommend it. Best birth control I've tried by far! Give it a chance :)""",0
"""Just got marina inserted today. Was on bc for years tried pill patch etc. Hubby then got snip which failed but we are delighted with our little bundle of joy. Really did not know what to expect and was very nervous about insertion. I took ponston before hand and it did not hurt. Measurement went fine then when inserted felt something but very mild. Not like some reviews. So far so good but dont have it long enough to comment on side effects. Insertion not as bad as i expected. Will update in a few months time""",0
"""before my body adjusted i had really bad mood swings. when my first cycle on the pill came around it was a little unsettling to say the least. bad cramping. inconsistent dark blood. menstruation is no longer a hassle though as its practically stopped completely. no mood swings. no change in appetite. less acne. you might not match this pill if you continue to yeild undesirable results.""",0
"""Just had mine put in today and it wasn't as bad as I expected. There was was a little pressure upon insertion but otherwise it went like a normal yearly visit. My doc explained everything along the way and everything went great with only slight bleeding. I did get light headed and and slightly disoriented after but they cooled me down and am doing perfectly fine. So far only slight cramping experienced and very minimal bleeding.""",0
"""My experience: I'm 18 years old, and this birth control is amazing! Hardly use condoms with my spouse and I've been protected for 2 and half years. The only bad side, is the bleeding and discharge. I've been bleeding non stop and cannot tell what's my period and what's just blood. The other down side, is headaches and the blood! It's annoying to want to get intimate and have a pile of blood in your underwear. If you're looking for protection I highly recommend this, but if you mind bleeding and the other mishaps then try the pill!!""",0
"""Was on depo for a year prior to switching to nexplanon in 2012. For the first 2 and half years there were no periods. The the last couple months of the 3 years however unpredictable periods started of varying durations of up to almost 3 weeks. Next insertion will probably be a few months before the 3 years to prevent the bleeding. New implant stopped the bleeding. No problems with weight gain or loosing weight on Nexplanon.""",0
"""I had the Paragard IUD for 6 months, I chose this particular birth control because it has no horomones! My experience getting the device inserted was smooth.. it didn't hurt at all, but there was indeed some pressure! I was sore for about 3 days, my periods stayed the same, and everything was normal.. the only thing I would point on though was I kept having a strong cramp in my tail bone and sex was quite uncomfortable! Other then that this birth control gave me no other problems.""",0
"""I was on the Ortho Evra patch for a couple years and after the first 3 months of your body adjusting to it, (which you are forewarned about) just regular side effects, mood swings, regular cramps (when your time is almost near) and I believe it gave me a high sex drive. I've been off of it for about 5 months and my sex drive plummeted dramatically. It's extremely convenient due to my forgetting to take the pill everyday. I usually put it on my pelvis and rotate sides each week.""",0
"""I love it. No side effects. My periods have only been when I regulate them with pills. I have been on it for a year and 9 months and I'm not pregnant.""",0
"""I absolutely loved this IUD. I was skeptical at first, being that I hopped on the internet and started reading reviews and pretty much all I saw were people saying how bad the pain was getting it inserted and that the pain was worse to get it removed. The pain getting it inserted was NOT as bad as I was expecting. It literally just was a cramp that was a smidge more painful than I was use to. Besides that, the insertion was not bad. I cramped/bled for about a month then after that my periods started to slowly lighten up and now 3 years later I basically have no period (which is awesome considering before my IUD I had the worst periods). I recommend Skyla to everyone.""",0
"""Hello everyone! I just want to share some experience with the use of Mirena. I have had it for almost 6 months. I was recommended by my healthcare provider of this option since it is safe and suit with my situation. I am 27 years old now and have no kids. In the process of putting it in, it was very painful since I have never had kids, so my cervix is not as wide as ones who did. I had bad cramps for about a week and period for almost a month. Since then, I have some spotting as well as cramps. The cramp is not as bad as I used to have when I was on period. I don't think I have other side effects such as acne or weight gain. I recommend it to you. To me, it is more of psychological fix! Worry free!""",0
"""This is amazing! The procedure doesn't hurt but a little burn sensation, which isn't anything to stress over. I have not gotten any headaches from Implanon as compared to the pill. So far I think it is great.""",0
"""I've been on Ortha Evra & Xulane for going on 6 years now. They switched to the off-brand a few years ago and I never noticed a difference. I haven't had any complications or bad side effects from it. The only thing I've noticed is if I quit taking it, my period quits coming. I just recently tried to stop in January, my period came that month. Skipped February completely, and passed my period date for this month. So I got back on it to hopefully regulate it out again. Not sure what to do if I wanna stop taking it and try to get pregnant again tho.""",0
"""I LOVE IT. I had Implanon implanted early September 2011 and had a little bit of spotting for the first 3 weeks and that was it. As for the procedure, I HATE NEEDLES. I had the doctor distract me for the whole process and I still fainted (haha oops) the procedure wasn't as bad as I may have made. It just seems with my fainting (I'm just a wuss),  it was fast and basically painless. My periods have completely stopped. I love not worrying about having to take a pill every day. Overall I am very happy with Implanon! 
""",0
"""I'm 17 & I've been on the patch for 4 months now. Before this I had been on the pill for a few years but it started to become inconvenient. The patch is VERY convenient for me. I've tried quite a few birth controls for my heavy and painful periods but nothing has ever worked. The patch hasn't made too much of a difference in that area but my skin is clear & I'm definitely protected from pregnancy.  The first two months my period was really bad but it got better. I'm happy with the patch and I recommend it.  One downside is the color of it though. I'm African American so my skin is brown and the patch is kind of pink like a Bandaid. No big deal though.""",0
"""I love Apri. A friend recommended Apri and as soon as I picked up my prescription that is when my love affair with Apri began. Prior to taking Apri, I had severe PMS (irregular periods, depression 1 week before and 1 week after my period, horrible cramps, acne) so my doctor suggested a birth control to help regulate my PMS symptoms. After taking Apri, my acne has completely cleared up, no weight gain, 3 day periods with light bleeding, and no depression. I haven't noticed increased bust size and no change in my sexual desires. I do have increased discharge. But that would be the only bad side effect.""",0
"""I decided to read the reviews for Mirena after I got it.  Wow am I ever glad I waited!  Reviews that stated spotting for months, and painful intercourse, would have been enough to put me off for sure.

However, I've had a fantastic experience with Mirena so far.  Spotted for 1.5 days (not months - DAYS) with only mild cramping.  Intercourse after 3 days, and it was as enjoyable, if not more so than before.

As I understand, it's better to have had children before using Mirena.  I can see why - insertion would likely have been more painful had I not had 1 child.

High recommendations, but of course, your doctor will know if Mirena is your best choice.  Right down to the tilt of your uterus - there are many factors to take into consideration.""",0
"""I just had Nexplanon placed 6/4/13. The process was simple enough, the only pain I felt was the numbing process, then just tugging sensations as the Doctor placed the insert. Where my arm was cut has been slow to heal, but it is getting there. My biggest scare was that it would come out, it is still there so far! I haven't had any adverse side effects, only itching which I assume is my arm healing. I have been on pills since I was 15, so 16 years later I am excited to try a new method that I don't have to think about everyday. A friend recommended it to me and I would definitely recommend it anyone!""",0
"""I've been on this implant for about a year I absolutely hate it I weighed 120 after having my baby I was so small my doctor told me I would only gain about 5 pounds, I am now at 199 I've tried losing weight that doesn't work my acne is out of this world I barely get a period and when I do it last for like a day and a half! This implant is causing my body so many problems I have headaches all the time , My breast hurt , My back hurts , And it's so difficult trying to lose weight on this it makes me eat unusual I eat all day .. It keeps you baby free and I don't want to get it removed but it comes with so many side effects that your doctor doesn't really tell you about!""",0
"""I have been on this for two years now, and am very happy with it. I'm not as stressed and when I'm on my period, it helps with the pains, and the few times I'd stopped taking it, while I was on my period, my boyfriend mentioned that I'd turned into a little devil when I'd stopped taking it. """,0
"""This is the second type of birth control (both the pill) that I have been on. I was only on the other kind for a month, because it made me crazy and I had awful mood swings. I took a year off from any birth control pill, patch, etc. because I was scared to have a similar situation. This pill has been an overall good experience. I do not have any irregular mood swings on this pill. I have been on it for about 3 months now, and my acne is still worse than before I got on it, not that it's a big deal. Also, I have had a lot of abnormal spotting on this pill. It seems like, at first, every 2 weeks or so I started my period. It's pretty light, but I get bad cramps that last for 2-4 days.""",0
"""I am 18 and have been on Depo since I was 15 due to severe menstrual bleeding. When I first got the shot I noticed my bleeding kept lightening up until my second shot and it stopped all together. I eat like a pig, but that's not really a big deal for me. During the first 4-5 months I lost 40 pounds, and slightly over a year later I've gained 20 back. I know a lot of girls fidget and carry on over the weight issue, but if you exercise daily and eat appropriately, it won't turn into a big deal. I definitely recommend this to my friends who either have bleeding issues or just don't want to get pregnant. Works PERFECTLY in both cases; at least for me!""",0
"""Do not let the negative reviews scare you! I'm glad I didn't! Everybody is different you won't know how this birth control will work until you try it. If it doesn't work well with you remove it. I have nothing bad to say about Implanon. I have had it for 6 months, I still get a period though sometimes I skip a month. When I do get my period it is light panty liner light. No acne no weight gain, libido has not changed, no cravings, no mood swings. This has been the best birth control for me!""",0
"""I got the Skyla TODAY. I am 21. I had my first pap in March. This is the first time I've ""taken"" birth control. I chose the skyla because it's smaller than the mirena & lasts for 3 years. I didn't want a 5 year one because I feel like having something in there for 5 years is more gross than 3 years. It was inserted about 2 hours ago. As of now, I am feeling cramps. Just like regular period cramps. When it was inserted, it didn't feel much different than a pap. I did feel a few cramps, which were pretty bearable. My legs started shaking during the process, but I think it's because I almost let my nerves get the best of me. My doctor explained the whole process before doing anything, which was good. I would recommend this product!""",0
"""I was on Zovia for about 4 years. I always took it on time. I never had any side effects. My periods only lasted about 4 to 5 days. The periods were pretty normal and no cramps. I missed one dosage and got pregnant. Granted it was my mistake. I recommend this drug to anyone as long as you don't forget to take it.""",0
"""I've only had this in for a couple weeks, but so far it seems to be a huge success! The only thing I don't like about it is how itchy it has been, but it's getting better. I've also noticed a bit of weight loss (not complaining) and my period, which I just got yesterday, has been very light. I haven't had any spotting or irregular bleeding. Overall, I think I've finally found a form of contraception that isn't a constant hassle.""",0
"""I've only been on NuvaRing for a week. But I'm not nearly so dizzy as I was on the pill. Haven't tested it yet to see how my hubby feels about it. I'm assuming though that the thorough disgust and nausea at the sight, smell and taste of hamburger last night is because the ring has the same hormones as being pregnant. Hoping that we're not pregnant right now. Have slight acne breakout. That is all for now. We'll see how I feel after more than a week.""",0
"""I've had this for 1 year seems to be working good I'm not pregnant. I used to get painful heavy periods all the time but since I've started this BC I've only had two very light periods that lasted 1-2weeks  both times the blood was brown like it was old or something. Sometimes it feels like it itches or I get some pain if I lay on it the wrong way.""",0
"""It's the most effective for not falling pregnant. I heard people getting pregnant on everything but the Implanon. It's 99.9% effective. I had fun with it. No kids and all the fun you can have. I have one child when I was 16 and got the Implanon right after I had him. I was too young and need to make sure I have no more for a while. When I get in my late 20s I will have another child but for now no. I'm 19 and too young.""",0
"""I didn't experience any side effects whatsoever. I've been on Aviane For 3 months now, the only thing I noticed is my breasts and back got a little bigger. My face got so much smoother after about 3 weeks. I Love Aviane.""",0
"""I am on my second Implanon. I find I rarely have periods for the first 1.5 years (bliss), and after that light bleeding seems to be occurring every fortnight which was annoying. However, 1.5 years perfectly fine and after the first one, at about 2 years I had it replaced and all was fine again. I put on no weight (if anything I find I am probably fitter while on it but that's just lifestyle). I did put on weight on Depo the one time I tried it. It doesn't react badly with everyone - I was back in the gym within the week doing light arm stuff until the bruising went away with no ill effects. Issues with this could be doctor problems not implant problems!! I have loved it. No more forgetting to take the pill and being worried""",0
"""I love Tri-sprintec! It has regulated my cycle and cleared up my skin. The first couple of months I was a little nauseated when I took it, but that has gone away. This pill helped to balance out my hormones and actually helped me to lose weight. No complaints other than the 1-2 nights of nausea I experience when I start a new pack. Oh, and it's FREE. """,0
"""I have menorrhagia (very heavy period bleeding). I have severe cramps. I was on Loestrin 24 Fe for a year, and I started getting my period twice a month! I started taking Tri-Sprintec a couple of months ago, and I haven't had my period at all, no cramps, my skin is clear, I haven't gained any weight either.""",0
"""I was originally put on OrthoTricyclin Lo for my acne, but I couldn't afford it so I was switched to trisprintec.
Like I said, I was originally put on this for acne, but then my boyfriend and I started having sex so I was using it for it's BC effects too. It has worked WONDERS. My acne has cleared up, I'm not pregnant (you need to take it regularly though! don't forget!), no mood swings, and my periods are shorter and lighter.
However, I didn't experience the GOOD side effects till after 3 months in! I was moody, bloated, and nauseous, but my body needed to get used to it. I encourage you to try and stick it out for a bit if you just started and are feeling that way. keep up with it and maybe you'll like it too!""",0
"""Insertion not painful at all!! Literally one second of discomfort. I've just had my period/spotting the past month and am hoping that goes away. Def recommend. IUD's are so the move with birth control I wouldn't do anything else""",0
"""I LOVE my Nuva Ring! Have been on it nearly two years without a problem! As a teenager I was put on the pill, which caused me to have horrible side effects so I stopped using it. When I became active, I talked to my doctor and LOVE this option seeing as how I only have to worry about it once a month, not everyday. I have had no side effects with it. I have lost 15  pounds this year and it regulated my heavy, bi-weekly periods. It usually doesn't bother my partner, and if it is a nuisance, we take it out and replace immediately. I don't see myself EVER switching!""",0
"""I switched from Levora/Portia.  It's my second month on this pill and I am really loving it!  Aside from some migraines, which I'm hoping they'll go away soon, no side effects.  No acne, my mood has improved, no weight gain (that I've noticed), and it works perfectly to prevent pregnancy.  Highly recommended!""",0
"""I have been on this birth control for over 2 years and I would have to say that it has its down falls and has its goods. I did get pregnant one time and that was from when I had missed some pills. I don't have any cramps like I used to before I started taking Ortho Tri-Cyclen Lo.""",0
"""I started originally on Tri-Sprintec but after a few days I couldn't handle the cramps, bloating and spotting all the time. I call my doctor and she prescribed Apri. After seeing all the reviews I felt that this was a better choice then the Tri-Sprintec pill. Since Apri had better reviews then Tri, everyone's body is different but So far it  has worked great no side effect's I LOVE IT.""",0
"""Everyone is different, but I have LOVED this! I haven't experienced any side effects, except now when I start to get my period, my breasts hurt a little bit it goes away once I start. My period has lightened, my acne has cleared up, and I haven't gotten pregnant, so, I recommend this!""",0
"""I am 24 years old no kids. I don't want kids for a very long time so I am taking control. My doctor was pushing for the mirena says its the best option and gives you light periods or none at all but I refuse to deal with hormones anymore. I pushed for the paraguard because this will be my last try with BC. Have tried pills (the worse ever) , the implant and nuvaring all bad side effects. After reading dramatic reviews from women I expected the worse pain ever. The whole process took maybe 10 minutes and did not hurt me at all my doctor numbed my cervix I did get super high from it but it was so funny my doctor distracted me having me use my phone and I couldn't believe it was over. with a great doctor insertion should NOT hurt.""",0
"""I just got my Mirena and could not be happier.
I was apprehensive of the pain due to horror stories that seem to be everywhere. DO NOT BELIEVE THE FEAR!
First of all, I have a male gynaecologist. If you're unsure about a male, have no fear! Mine was amazing and spoke frankly but honestly and really comforted me. I had been advised to take 15mg of Murelax and some ibprofen. Although I had taken the Murelax as directed (1 hour prior) my nerves were still extremely high. My gynaecologist, he said he would administer a local anaesthetic to my cervix. This really spiked my anxiety.

The ENTIRE procedure was done in about 3 minutes. It was really a 2/10 ""pain"" and more discomfort. I've had appendicitis & the implanon. This was a walk in the park!""",0
"""Ladies do not do what I did and read all these reviews and freak yourself out! When I got my iud placed they gave me a pill to help open up my cervix so it would be less painful. I was so terrified to get it done due to the horrifying reviews. I finally got up the courage to finally have the doctor do it. Ladies it was nothing! They put the clamp on my cervix which didn't feel great but it wasn't ungodly painful. The actual insertion took like 30 seconds and then it was done. I felt a cramp but not worse than the ones I get before I'm about to start. After it was done I had mild cramping for an hour then nothing. I also had no spotting at all. Please remember pain is subjective and don't let a terrible review stop you from getting it.""",0
"""After having my first child, I decided to try a long-term method of birth control. I was open to the IUD but very scared about the insertion. I went to planned parenthood and loved their customer service. They gave me pain medicine before insertion which I was VERY happy about! I felt only a little pressure when the nurse inserted it and no pain at all afterwards. It has now been almost 5 months since the insertion and I have yet to get a period. Do not know what to expect but am so far very pleased with my decision! Would definitely recommend!
STOP reading reviews! I did and I got super scared and almost didn't go through with it. Every body is different but recommend you carry pain meds w you if worried about pain during procedure""",0
"""My dr put me on Sprintec to regulate me. I have been on it the last year & half. My side effects were tender breasts & mild cramps the week leading up to my period, and then I'd get a headache on the day of my period, which was ok with me as it warns me it was coming. The plus side for me on this pill is my mood swings are gone. It really balances me out. Recently I went to the doctor for a check up, and she suggested a new birth control pill that will aloud me to only have 2 day periods verses the 4 day ones I have with Sprintec, but also, I wouldn't get the sore breasts, etc., plus it is a lower dose. A week & half into it, I was mad at the world and depressed. I am now back on Sprintec. I'd take sore boobs & headache over mood swings any day!""",0
"""The only reason why I wouldn't give this birth control a 10 is because it started to give me recurring and unbearable BV that I could not stand to deal with. Everything else was perfect! Might have had my period a few extra days but my flow was lighter-normal, no acne, no mood swing, no bloat. I did get slightly stronger cramps but that was fine.""",0
"""Had it for years and love it. Changed it out after not having a period for years and boy it was painful. My first Mirena was nearly painless - just a little tuck. This time it stabbed me hard a few times (quite painful)  but each time it was over in seconds. I had menstrual cramps for an hour and that was it. I didn't even get my bleeding back (just a little right afterwards). Yeah! May advice:
 if you choose the Mirena be patient - the first year I constantly bleed off and on but then my period disappeared. Find a doctor who has done this a lot - I believe experience is the key! Also - have it done when your cervix is dilated during your period. I took Misoprostol for that the night before but that did not help.""",0
"""been on it for 5 months, its awkward not having my period at all, but it's awesome to not be pregnant again. No issues so far, im happy that I don't even have to think about the implant, it's just there. perfect FOR ME.""",0
"""This was my first and only method of bc since 2001. So I can tell my experience with depo was great. No periods just spoting before shot was due. No pregnancies. Weight gained I can say I like to eat so I can't blame depo for that. Now I am thinking to do the nexplanon implant but I am scared of all the bad reviews I read thats why I decided to review depo who has being very effective to me, our bodys react different to each medicine and I hoping is better than depo or I will switch back.""",0
"""I had my first Skyla inserted 4/13 then removed 3/16, and I just got my second 10/2016. I absolutely love the Skyla. My dr gave me vicodin & valium to take before insertion, but I still felt the typical pain and discomfort. I've had consistent heavy bleeding since my second insertion, but only discomfort for the first few days. I go back in Nov for a follow-up ultrasound to see if it has moved. I have yet to have an issue with the IUD- my partner and I had unprotected sex during the duration of my 1st and no pregnancies. I did not get many periods for that monthly reassurance though. I absolutely recommend the Skyla if your dr deems it a good option for you.""",0
"""For the first 3-4 months, things were going great. Insertion was painful but you get over that quick enough. Then I developed horrible cystic acne and didn't put 2 and 2 together right away. Even as a teen, I had no acne; now my skin is disgusting. More recently, I've experienced severe cramping for multiple days in a row. I called right away to schedule removal after a total of about 11 months. I'd rather go back to the pill until my husband can get his vasectomy.""",0
"""I got my skyla placed on September 14th 2016.  Insertion wasnt too bad at all, just a few pokes and pinches and it was done. However 20 minutes after insertion the cramps kicked in, I haven't had kids yet. But I swear the pain level of the cramps are what I assume is how contractions feel. It was so so bad. I love my OB so I drive a 30 minutes to see her. Needless to say the drive home was horrible. Once I finally got home the contraction cramps were so bad I was laying on the floor crying. The cramping did get better the next day and was completely gone in about 3 days. Originally I was on the pill and my body didn't like it and I was having a period 6 -7 days twice a month. Now I just spot brown discharge that has lightened up a lot""",0
